damage,date,day,deaths,focal_depth,hour,houses_damaged,houses_destroyed,id,intensity,location,magnitude,minute,missing,month,name,second,total_damage,total_deaths,total_houses_damaged,total_houses_destroyed,total_missing,year
,1923-09-22,22.0,290.0,,20.0,,,3233,,POINT (56.8999999999999986 29.1999999999999993),,47.0,,9.0,IRAN:  SIRJAN,22.0,,290.0,,,,1923
,1923-10-07,7.0,,,3.0,,,3235,,POINT (128.7500000000000000 -1.7500000000000000),,29.0,,10.0,INDONESIA:  DJAILOLO GILOLO,7.0,,,,,,1923
,1923-11-02,2.0,,50.0,21.0,,,6286,,POINT (151.5000000000000000 -4.5000000000000000),,8.0,,11.0,PAPUA NEW GUINEA:   BISMARCK ARCHIPELAGO,2.0,,,,,,1923
,1923-11-04,4.0,,,0.0,,,6287,,POINT (152.0000000000000000 -5.0000000000000000),,4.0,,11.0,PAPUA NEW GUINEA:   BISMARCK ARCHIPELAGO,4.0,,,,,,1923
,1923-12-14,14.0,300.0,,10.0,,,3239,9.0,POINT (-77.5000000000000000 1.0000000000000000),,31.0,,12.0,COLOMBIA:  IPIALES,14.0,,,,,,1923
,1923-12-15,15.0,,,18.0,,,3240,12.0,POINT (13.5000000000000000 41.7000000000000028),,59.0,,12.0,ITALY:  S,15.0,,,,,,1923
,1923-12-22,22.0,7.0,,9.0,,,3241,10.0,POINT (-73.2000000000000028 5.2000000000000002),,55.0,,12.0,"COLOMBIA:  GACHALA,GACHETA,UBALA,MEDINA",22.0,,,,,,1923
,1924-01-15,15.0,14.0,,,,,3243,,POINT (139.5000000000000000 35.5000000000000000),,,,1.0,JAPAN:  SAGAMI,15.0,,,,,,1924
,1924-03-03,3.0,40.0,,8.0,,,3244,,POINT (-78.5999999999999943 -1.6000000000000001),,1.0,,3.0,ECUADOR,3.0,,,,,,1924
,1924-03-15,15.0,,15.0,10.0,,,6288,,POINT (142.4360000000000070 49.1790000000000020),6.8,31.0,,3.0,RUSSIA:  SAKHALIN ISLAND,15.0,,,,,,1924
,1924-03-16,16.0,,,,,,3245,9.0,POINT (5.2000000000000002 35.1000000000000014),,,,3.0,ALGERIA:  BATNA,16.0,,,,,,1924
,1924-04-14,14.0,,33.0,16.0,,,6290,9.0,POINT (126.5000000000000000 6.5000000000000000),,20.0,,4.0,"PHILIPPINES: E MINDANAO: MATI,SURIGA",14.0,,,,,,1924
,1924-05-06,6.0,,,16.0,,,6291,,POINT (118.0000000000000000 16.0000000000000000),,9.0,,5.0,PHILIPPINES:  AGNO,6.0,,,,,,1924
,1924-05-13,13.0,50.0,,1.0,,,9072,9.0,POINT (42.7999999999999972 39.7000000000000028),,52.0,,5.0,TURKEY:  ERZURUM,13.0,,50.0,,,,1924
,1924-06-26,26.0,,,1.0,,,3247,,POINT (157.5000000000000000 -56.0000000000000000),,37.0,,6.0,AUSTRALIA:  MACQUARIE ISLAND,26.0,,,,,,1924
,1924-06-30,30.0,,120.0,15.0,,,3248,,POINT (147.4159999999999968 44.7370000000000019),,44.0,,6.0,RUSSIA:  KURIL ISLANDS,30.0,,,,,,1924
,1924-07-03,3.0,100.0,33.0,4.0,,,7997,,POINT (83.7999999999999972 36.7999999999999972),,40.0,,7.0,CHINA: XINJIANG,3.0,,100.0,,,,1924
,1924-07-24,24.0,,50.0,4.0,,,3249,,POINT (159.0000000000000000 -49.5000000000000000),,55.0,,7.0,AUSTRALIA:  MACQUARIE ISLAND:  NORTH OF,24.0,,,,,,1924
,1924-08-28,28.0,,,,,,7099,,POINT (-21.9499999999999993 64.1500000000000057),,,,8.0,ICELAND: REYKJAVIK,28.0,,,,,,1924
,1924-08-30,30.0,,33.0,3.0,,,3250,9.0,POINT (126.5000000000000000 8.5000000000000000),,4.0,,8.0,"PHILIPPINES:  MINDANAO:  SURIGAO,BUTUAN",30.0,,,,,,1924
,1924-09-13,13.0,60.0,,14.0,,380.0,3252,10.0,POINT (42.0000000000000000 40.0000000000000000),,34.0,,9.0,TURKEY:  ERZURUM,13.0,,60.0,,380.0,,1924
,1924-10-24,24.0,,,2.0,,,3253,12.0,POINT (13.1999999999999993 43.7999999999999972),,,,10.0,ITALY:  CENTRAL,24.0,,,,,,1924
,1924-11-12,12.0,60.0,,,,,3254,,POINT (109.7999999999999972 -7.2999999999999998),,,,11.0,INDONESIA:  JAVA,12.0,,,,,,1924
,1924-11-28,28.0,,,8.0,,,3255,12.0,POINT (12.6999999999999993 42.5000000000000000),,45.0,,11.0,ITALY:  CENTRAL,28.0,,,,,,1924
,1924-12-02,2.0,727.0,,,,,3256,9.0,POINT (109.9000000000000057 -7.2999999999999998),,,,12.0,INDONESIA:  JAVA:  WONOSOBO,2.0,,,,,,1924
,1925-01-08,8.0,,,,,,6294,3.0,POINT (115.0000000000000000 -8.0000000000000000),,,,1.0,INDONESIA:  BANDA SEA,8.0,,,,,,1925
,1925-01-09,9.0,200.0,,17.0,,,3257,8.0,POINT (42.7999999999999972 41.2000000000000028),,38.0,,1.0,TURKEY:  ARDAHAN,9.0,,200.0,,,,1925
,1925-02-23,23.0,,,23.0,,,6295,,POINT (-146.0000000000000000 60.0000000000000000),,54.0,,2.0,ALASKA:  GULF OF ALASKA,23.0,,,,,,1925
,1925-03-01,1.0,,,23.0,,,3258,12.0,POINT (12.1999999999999993 46.1000000000000014),,42.0,,3.0,ITALY:  N,1.0,,,,,,1925
,1925-03-16,16.0,5000.0,26.0,14.0,,,3261,,POINT (100.4000000000000057 25.6999999999999993),,42.0,,3.0,CHINA:  YUNNAN PROVINCE:  TALIFU,16.0,,5000.0,,,,1925
,1925-03-20,20.0,,,2.0,,,3262,12.0,POINT (10.9000000000000004 43.2000000000000028),,,,3.0,ITALY:  CENTRAL,20.0,,,,,,1925
,1925-03-22,22.0,,50.0,8.0,,,3263,,POINT (168.5000000000000000 -18.5000000000000000),,41.0,,3.0,VANUATU ISLANDS,22.0,,,,,,1925
,1925-05-05,5.0,17.0,33.0,10.0,,,6583,9.0,POINT (122.7000000000000028 9.3000000000000007),,6.0,,5.0,"W. LUZON ISLAND, PHILIPPINES",5.0,,17.0,,,,1925
,1925-05-07,7.0,,,4.0,,,3264,12.0,POINT (10.8000000000000007 43.2000000000000028),,30.0,,5.0,ITALY:  CENTRAL,7.0,,,,,,1925
,1925-05-15,15.0,,50.0,11.0,,,6543,,POINT (-71.5000000000000000 -26.0000000000000000),,56.0,,5.0,CHILE:  NORTHERN,15.0,,,,,,1925
,1925-05-23,23.0,395.0,,2.0,,3333.0,3267,,POINT (134.7500000000000000 35.7500000000000000),,9.0,,5.0,JAPAN:  HONSHU:  TAJIMA,23.0,,395.0,,3333.0,,1925
,1925-05-25,25.0,,10.0,3.0,,,3268,7.0,POINT (122.0999999999999943 12.1999999999999993),,43.0,,5.0,PHILIPPINES:  LUZON:  W,25.0,,,,,,1925
0.15,1925-06-28,28.0,,25.0,1.0,,,9672,8.0,POINT (-111.2399999999999949 46.3999999999999986),,21.0,,6.0,MONTANA:  CLARKSTON VALLEY,28.0,0.15,,,,,1925
8.0,1925-06-29,29.0,13.0,10.0,14.0,,,3270,9.0,POINT (-120.1959999999999980 34.4179999999999993),6.8,42.0,,6.0,CALIFORNIA:  SANTA BARBARA,29.0,8.0,13.0,,,,1925
,1925-07-19,19.0,,,5.0,,,3272,12.0,POINT (16.1000000000000014 40.2000000000000028),,,,7.0,ITALY:  S,19.0,,,,,,1925
,1925-08-07,7.0,3.0,,6.0,,2043.0,3274,8.0,POINT (30.5000000000000000 38.0000000000000000),,46.0,,8.0,TURKEY:  DINAR,7.0,,3.0,,2043.0,,1925
,1925-10-05,5.0,,135.0,1.0,,,3275,,POINT (-85.2000000000000028 12.1999999999999993),,9.0,,10.0,NICARAGUA:  MANAGUA,5.0,,,,,,1925
,1925-10-13,13.0,,60.0,17.0,,,3277,,POINT (-42.0000000000000000 11.0000000000000000),,40.0,,10.0,NORTH ATLANTIC RIDGE,13.0,,,,,,1925
,1925-10-14,14.0,12.0,,17.0,,500.0,3278,7.0,POINT (100.0000000000000000 27.0000000000000000),,5.0,,10.0,CHINA:  YUNNAN PROVINCE,14.0,,12.0,,500.0,,1925
,1925-11-13,13.0,,22.0,12.0,,,3279,9.0,POINT (125.0000000000000000 13.0000000000000000),,14.0,,11.0,"PHILIPPINES:  SAMAR I,  LAOANG I, BATAG I",13.0,,,,,,1925
,1925-11-16,16.0,,80.0,11.0,,,6317,,POINT (-107.0000000000000000 18.5000000000000000),,54.0,,11.0,S. MEXICO,16.0,,,,,,1925
,1925-12-04,4.0,,,,,,3280,12.0,POINT (12.1999999999999993 44.2000000000000028),,,,12.0,ITALY:  N,4.0,,,,,,1925
,1925-12-14,14.0,500.0,,,,,3281,,POINT (58.1000000000000014 34.6000000000000014),,,,12.0,IRAN:  BAJESTAN,14.0,,,,,,1925
,1925-12-18,18.0,2.0,,5.0,,,3282,,POINT (51.2000000000000028 28.5000000000000000),,53.0,,12.0,"IRAN:  AHRAM,DOMRUBAH,MAHMUDABADI,AB GARM",18.0,,,,,,1925
,1926-03-20,20.0,,,9.0,,,6298,,POINT (-155.5000000000000000 20.5000000000000000),,3.0,,3.0,HAWAII,20.0,,,,,,1926
,1926-04-12,12.0,,60.0,8.0,,,3284,,POINT (161.0000000000000000 -10.0000000000000000),,32.0,,4.0,SOLOMON ISLANDS,12.0,,,,,,1926
,1926-06-19,19.0,,,22.0,,,3285,12.0,POINT (13.8000000000000007 41.5000000000000000),,,,6.0,ITALY:  S,19.0,,,,,,1926
,1926-06-26,26.0,,100.0,19.0,,,3288,11.0,POINT (27.5000000000000000 36.5000000000000000),,46.0,,6.0,GREECE:  RHODES ISLAND; LOWER EGYPT,26.0,,,,,,1926
,1926-06-28,28.0,,,3.0,,,3290,9.0,POINT (100.5999999999999943 -0.7000000000000000),,23.0,,6.0,INDONESIA:  SUMATERA,28.0,,,,,,1926
,1926-06-29,29.0,,,12.0,,,3291,12.0,POINT (10.6999999999999993 44.6000000000000014),,5.0,,6.0,ITALY:  N,29.0,,,,,,1926
,1926-06-29,29.0,,130.0,14.0,,,3292,,POINT (127.0000000000000000 27.0000000000000000),,27.0,,6.0,JAPAN:  RYUKYU ISLANDS,29.0,,,,,,1926
,1926-07-05,5.0,,,,,,7865,,POINT (100.4000000000000057 -0.3000000000000000),,,,7.0,INDONESIA:  SUMATRA,5.0,,,,,,1926
,1926-08-17,17.0,,100.0,1.0,,,3293,7.0,POINT (14.8330000000000002 38.5670000000000002),,42.0,,8.0,ITALY:  SALINA ISLAND,17.0,,,,,,1926
,1926-08-31,31.0,9.0,,10.0,,,7864,,POINT (-28.0000000000000000 38.5000000000000000),,40.0,,8.0,AZORES:  FAYAL ISLAND,31.0,,9.0,,,,1926
,1926-09-16,16.0,,35.0,17.0,,,6300,,POINT (159.5190000000000055 -9.6739999999999995),,59.0,,9.0,SOLOMON ISLANDS,16.0,,,,,,1926
,1926-10-03,3.0,,50.0,19.0,,,3294,,POINT (161.0000000000000000 -49.0000000000000000),,38.0,,10.0,AUSTRALIA:  MACQUARIE ISLAND:  NORTH OF,3.0,,,,,,1926
1.1,1926-10-12,12.0,,,,,,3295,,POINT (18.5000000000000000 42.6000000000000014),,,,10.0,"BALKANS NW:  MONTENEGRO: BERANE, CRNA GORA",12.0,,,,,,1926
,1926-10-22,22.0,360.0,7.0,19.0,,,3296,9.0,POINT (43.7000000000000028 40.7000000000000028),,59.0,,10.0,TURKEY; ARMENIA,22.0,,,,,,1926
,1926-10-26,26.0,,,3.0,,,3297,,POINT (138.5000000000000000 -3.5000000000000000),,44.0,,10.0,INDONESIA:  NEW GUINEA:  IRIAN JAYA,26.0,,,,,,1926
,1926-11-05,5.0,,135.0,7.0,,,3298,,POINT (-85.7999999999999972 12.3000000000000007),,55.0,,11.0,"NICARAGUA:  MANAGUA,GRANADA,MASAYA,CHINANDEGA",5.0,,,,,,1926
,1926-11-22,22.0,,,,,,3299,7.0,POINT (100.2999999999999972 25.6000000000000014),,,,11.0,CHINA:  YUNNAN PROVINCE,22.0,,,,,,1926
,1926-12-09,9.0,,33.0,22.0,,,6318,,POINT (-71.0000000000000000 -28.0000000000000000),,38.0,,12.0,CHILE:  VALLENAR,9.0,,,,,,1926
,1926-12-13,13.0,,,,,,3300,9.0,POINT (109.0000000000000000 -7.0999999999999996),,,,12.0,"INDONESIA:  JAVA:  PRUPUK,MARGARSARI,DUBUKTENGAH",13.0,,,,,,1926
,1926-12-17,17.0,,,6.0,,,3301,10.0,POINT (19.5000000000000000 41.0000000000000000),,31.0,,12.0,ALBANIA:  DURRES,17.0,,,,,,1926
,1926-12-18,18.0,,,,,,3304,,POINT (-4.5999999999999996 34.0000000000000000),,,,12.0,MOROCCO:  FES (FEZ),18.0,,,,,,1926
1.0,1927-01-01,1.0,,,8.0,20.0,,3305,,POINT (-115.5000000000000000 32.5000000000000000),,16.0,,1.0,"CALIFORNIA, MEXICO",1.0,3.0,1.0,20.0,,,1927
40.0,1927-03-07,7.0,3022.0,10.0,9.0,9821.0,15594.0,3306,,POINT (135.0999999999999943 35.6000000000000014),,27.0,,3.0,JAPAN:  HONSHU:  SW,7.0,40.0,3022.0,9821.0,15594.0,,1927
,1927-03-14,14.0,,,17.0,,,3310,8.0,POINT (103.0000000000000000 26.0000000000000000),,37.0,,3.0,CHINA:  YUNNAN PROVINCE:  XUNDIAN,14.0,,,,,,1927
,1927-03-20,20.0,7.0,,,,,3311,6.0,POINT (102.0000000000000000 24.1000000000000014),,,,3.0,CHINA:  YUNNAN PROVINCE:  XINPING,20.0,,7.0,,,,1927
,1927-04-17,17.0,,,19.0,,,3312,12.0,POINT (13.8000000000000007 41.5000000000000000),,7.0,,4.0,ITALY:  S,17.0,,,,,,1927
,1927-05-15,15.0,,12.0,2.0,,,3313,10.0,POINT (20.5000000000000000 44.1000000000000014),,47.0,,5.0,BALKANS NW:  SERBIA,15.0,,,,,,1927
,1927-05-22,22.0,40912.0,27.0,22.0,,26674.0,3315,11.0,POINT (102.0000000000000000 36.7500000000000000),7.6,32.0,,5.0,CHINA:  GANSU PROVINCE,22.0,,40912.0,,26674.0,,1927
,1927-06-20,20.0,,,17.0,,,3318,12.0,POINT (7.0000000000000000 45.0000000000000000),,24.0,,6.0,ITALY:  N,20.0,,,,,,1927
,1927-06-26,26.0,,27.0,11.0,,,6508,7.0,POINT (34.3999999999999986 44.3999999999999986),,20.0,,6.0,UKRAINE:  CRIMEA:  SEBASTOPOL,26.0,,,,,,1927
,1927-07-01,1.0,,120.0,8.0,,,3321,10.0,POINT (22.7500000000000000 36.7500000000000000),,19.0,,7.0,GREECE:  OETYLOS (LACONIA),1.0,,,,,,1927
,1927-07-11,11.0,268.0,33.0,13.0,,,3325,,POINT (35.5000000000000000 32.0000000000000000),,4.0,,7.0,ISRAEL; JORDAN: DAMIYA,11.0,,268.0,,,,1927
,1927-08-05,5.0,,10.0,21.0,,,6301,,POINT (142.0000000000000000 37.8999999999999986),,13.0,,8.0,"SANRIKU, JAPAN",5.0,,,,,,1927
,1927-08-14,14.0,,,19.0,,,3327,12.0,POINT (14.1999999999999993 45.7999999999999972),,45.0,,8.0,BALKANS NW:  SLOVENIA,14.0,,,,,,1927
,1927-08-16,16.0,,,1.0,,,3328,12.0,POINT (13.0999999999999996 42.8999999999999986),,,,8.0,ITALY:  CENTRAL,16.0,,,,,,1927
,1927-08-18,18.0,,20.0,19.0,,,6584,,POINT (142.0000000000000000 34.2000000000000028),,28.0,,8.0,"KASHIMA, JAPAN",18.0,,,,,,1927
,1927-08-24,24.0,30.0,,18.0,,200.0,3329,,POINT (120.5000000000000000 23.0000000000000000),,9.0,,8.0,TAIWAN,24.0,,30.0,,200.0,,1927
,1927-09-11,11.0,11.0,17.0,22.0,,,3330,9.0,POINT (34.5000000000000000 44.3999999999999986),,15.0,,9.0,UKRAINE:  CRIMEA:  SEBASTOPOL,11.0,,11.0,,,,1927
,1927-09-24,24.0,,23.0,6.0,,,6509,7.0,POINT (34.2999999999999972 44.3999999999999986),,18.0,,9.0,UKRAINE:  CRIMEA:  SEBASTOPOL,24.0,,,,,,1927
,1927-10-17,17.0,,,23.0,,,3331,12.0,POINT (13.5000000000000000 41.8999999999999986),,57.0,,10.0,ITALY:  S,17.0,,,,,,1927
,1927-10-24,24.0,,0.0,15.0,,,7442,7.0,POINT (-136.0699999999999932 57.6899999999999977),,59.0,,10.0,ALASKA:  SE ALASKA,24.0,,,,,,1927
,1927-10-30,30.0,,,23.0,,,3332,12.0,POINT (9.5999999999999996 44.5000000000000000),,49.0,,10.0,ITALY:  N,30.0,,,,,,1927
,1927-11-04,4.0,,10.0,13.0,,,3335,8.0,POINT (-120.7740000000000009 34.8130000000000024),7.3,50.0,,11.0,CALIFORNIA:  S:  OFF COAST,4.0,,,,,,1927
,1927-11-15,15.0,,,17.0,,,3336,12.0,POINT (9.5999999999999996 44.5000000000000000),,,,11.0,ITALY:  N,15.0,,,,,,1927
,1927-11-21,21.0,,33.0,23.0,,,6302,,POINT (-73.0000000000000000 -44.6000000000000014),,12.0,,11.0,CHILE:  SOUTHERN,21.0,,,,,,1927
,1927-11-23,23.0,,,3.0,,,3337,12.0,POINT (11.8000000000000007 45.7999999999999972),,15.0,,11.0,ITALY:  N,23.0,,,,,,1927
,1927-11-24,24.0,,,,,,3338,7.0,POINT (102.5000000000000000 25.1999999999999993),,,,11.0,CHINA:  YUNNAN PROVINCE:  FUMIN,24.0,,,,,,1927
,1927-12-01,1.0,,,4.0,,,3339,7.0,POINT (119.7000000000000028 -0.7000000000000000),,37.0,,12.0,INDONESIA:  SULAWESI:  DONGGALA,1.0,,50.0,,,,1927
,1927-12-28,28.0,,35.0,18.0,,,6303,,POINT (160.0389999999999873 55.6629999999999967),7.5,20.0,,12.0,RUSSIA:  KAMCHATKA,28.0,,,,,,1927
,1928-01-25,25.0,,,20.0,,,3340,12.0,POINT (11.5999999999999996 42.8999999999999986),,,,1.0,ITALY:  CENTRAL,25.0,,,,,,1928
,1928-02-07,7.0,,,,,,3341,6.0,POINT (9.1999999999999993 44.2000000000000028),,,,2.0,"FRANCE:  CAURO,COTI-CHIAVARI",7.0,,,,,,1928
,1928-02-09,9.0,,33.0,,,,6304,,POINT (-125.0000000000000000 49.0000000000000000),,,,2.0,BRITISH COLUMBIA,9.0,,,,,,1928
,1928-02-10,10.0,,100.0,4.0,,,3342,,POINT (-97.5999999999999943 17.8000000000000007),,39.0,,2.0,"MEXICO:  OAXACA,COLIMA,PUEBLA,GUERRERO,MORELOS",10.0,,,,,,1928
,1928-03-07,7.0,,,10.0,,,3343,,POINT (16.0000000000000000 38.7999999999999972),,55.0,,3.0,"ITALY:  SICILY,CALABRIA",7.0,,,,,,1928
,1928-03-08,8.0,4.0,,18.0,,,3345,,POINT (60.0000000000000000 31.6000000000000014),,13.0,,3.0,IRAN:  NEHBANDAN,8.0,,,,,,1928
,1928-03-09,9.0,,33.0,18.0,,,3346,,POINT (88.5000000000000000 -2.5000000000000000),,5.0,,3.0,INDIAN OCEAN:  S,9.0,,,,,,1928
,1928-03-16,16.0,,60.0,5.0,,,3347,,POINT (170.5000000000000000 -22.0000000000000000),,1.0,,3.0,NEW CALEDONIA:  LOYALTY ISLANDS,16.0,,,,,,1928
,1928-03-22,22.0,,60.0,4.0,,,3348,,POINT (-96.0999999999999943 15.6699999999999999),,17.0,,3.0,MEXICO:  OAXACA,22.0,,,,,,1928
,1928-03-27,27.0,,33.0,8.0,,,3351,9.0,POINT (13.0000000000000000 46.3999999999999986),,32.0,,3.0,ITALY:  TOLMEZZO,27.0,,,,,,1928
,1928-03-31,31.0,170.0,,0.0,,2600.0,3353,9.0,POINT (27.3999999999999986 38.1000000000000014),,29.0,,3.0,"TURKEY:  TEPEKOY, TORBALI",31.0,,170.0,,2600.0,,1928
,1928-04-09,9.0,,30.0,17.0,,,3357,9.0,POINT (-69.5000000000000000 -13.0000000000000000),,34.0,,4.0,PERU,9.0,,10.0,,,,1928
,1928-04-14,14.0,127.0,7.0,8.0,,74750.0,3358,10.0,POINT (25.3000000000000007 42.2000000000000028),,59.0,,4.0,BULGARIA:  CHIRPAN,14.0,,127.0,,74750.0,,1928
,1928-04-16,16.0,,,21.0,,,3361,,POINT (-97.0999999999999943 17.7500000000000000),,26.0,,4.0,MEXICO:  OAXACA,16.0,,,,,,1928
,1928-04-18,18.0,,10.0,19.0,,,3363,11.0,POINT (25.0000000000000000 42.1000000000000014),,22.0,,4.0,BULGARIA:  POPOVITSA,18.0,,,,,,1928
,1928-04-22,22.0,20.0,29.0,20.0,,3000.0,3366,9.0,POINT (23.0000000000000000 38.0000000000000000),,13.0,,4.0,GREECE:  CORINTH (CORINTHIA),22.0,,20.0,,3000.0,,1928
,1928-04-24,24.0,,,11.0,,,7776,,POINT (23.5000000000000000 38.0000000000000000),,14.0,,4.0,GREECE:  AEGEAN SEA,24.0,,,,,,1928
,1928-04-25,25.0,,,0.0,,,8217,6.0,POINT (23.0000000000000000 38.0000000000000000),,31.0,,4.0,GREECE,25.0,,,,,,1928
,1928-04-27,27.0,,,20.0,,,6077,5.0,POINT (-69.5000000000000000 -13.0000000000000000),,34.0,,4.0,PERU:  ESQUILAYA,27.0,,,,,,1928
,1928-05-03,3.0,,,1.0,,,6078,7.0,POINT (26.8000000000000007 40.7999999999999972),,25.0,,5.0,TURKEY:  WESTERN,3.0,,,,,,1928
8.0,1928-05-14,14.0,29.0,,22.0,,,3367,10.0,POINT (-78.0000000000000000 -5.0000000000000000),,12.0,,5.0,"PERU:  CHACAHPOYAS,HUANCABAMBA,CAJAMARCA,PINPINCOS",14.0,,,,,,1928
,1928-05-18,18.0,,,,,,6079,,POINT (-174.3449999999999989 -19.8000000000000007),,,,5.0,"ISLAND OF LIFUKA, TONGA ISLANDS",18.0,,,,,,1928
,1928-05-27,27.0,,40.0,9.0,,,6628,,POINT (143.1999999999999886 40.0000000000000000),,50.0,,5.0,"SANRIKU, JAPAN",27.0,,,,,,1928
,1928-06-15,15.0,,33.0,6.0,,,3368,8.0,POINT (120.9000000000000057 12.4000000000000004),,12.0,,6.0,PHILIPPINES:  SW MINDORO,15.0,,,,,,1928
,1928-06-17,17.0,4.0,35.0,3.0,,,3371,,POINT (-97.0360000000000014 16.0279999999999987),7.7,19.0,,6.0,MEXICO:  OAXACA,17.0,,4.0,,,,1928
,1928-07-18,18.0,,70.0,19.0,,,6080,6.0,POINT (-79.0000000000000000 -5.5000000000000000),,5.0,,7.0,PERU,18.0,,,,,,1928
,1928-07-19,19.0,6.0,,20.0,,,7998,7.0,POINT (120.5000000000000000 31.5000000000000000),,13.0,,7.0,CHINA: SICHUAN PROVINCE,19.0,,6.0,,,,1928
,1928-08-21,21.0,10.0,9.0,19.0,,,3373,8.0,POINT (57.8999999999999986 37.2999999999999972),,1.0,,8.0,IRAN:  SHIRVAN,21.0,,,,,,1928
,1928-10-09,9.0,,60.0,3.0,,,3376,,POINT (-97.0000000000000000 16.0000000000000000),,1.0,,10.0,MEXICO:  OAXACA,9.0,,,,,,1928
,1928-11-20,20.0,,33.0,20.0,,,6081,,POINT (-70.5000000000000000 -22.5000000000000000),,35.0,,11.0,CHILE:  NORTHERN,20.0,,,,,,1928
,1928-12-01,1.0,279.0,25.0,4.0,,,3378,9.0,POINT (-72.0000000000000000 -35.0000000000000000),7.6,6.0,,12.0,"CHILE:  TALCA, CHILLAN, SANTIAGO, SAN FERNANDO",1.0,,279.0,,,,1928
,1928-12-19,19.0,93.0,,11.0,,,3380,7.0,POINT (124.0000000000000000 7.0000000000000000),,37.0,,12.0,"PHILIPPINES:  COTABATO,N COAST OF ILLANA BAY",19.0,,97.0,,,,1928
,1929-01-13,13.0,,140.0,0.0,,,3381,7.0,POINT (154.8000000000000114 49.7999999999999972),,3.0,,1.0,RUSSIA:  KURIL ISLANDS,13.0,,,,,,1929
,1929-01-13,13.0,2.0,,18.0,,100.0,7999,8.0,POINT (111.5999999999999943 40.7000000000000028),,44.0,,1.0,CHINA:  NEI MONGOL,13.0,,2.0,,100.0,,1929
,1929-01-17,17.0,50.0,,11.0,,,3385,9.0,POINT (-64.2000000000000028 10.5000000000000000),,52.0,,1.0,VENEZUELA: CUMANA,17.0,,,,,,1929
,1929-01-19,19.0,,,11.0,,,3386,9.0,POINT (98.0000000000000000 25.5000000000000000),,19.0,,1.0,MYANMAR (BURMA):  HTAWGAW,19.0,,,,,,1929
,1929-02-01,1.0,,220.0,17.0,,,3387,,POINT (70.5000000000000000 36.5000000000000000),,14.0,,2.0,AFGHANISTAN:  HINDU KUSH,1.0,,,,,,1929
,1929-03-07,7.0,,50.0,1.0,,,3389,5.0,POINT (-170.0000000000000000 51.0000000000000000),7.8,34.0,,3.0,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,7.0,,,,,,1929
,1929-05-01,1.0,3800.0,50.0,15.0,,,3390,,POINT (57.6000000000000014 37.7999999999999972),,37.0,,5.0,IRAN:  KOPET-DAGH,1.0,,,,,,1929
,1929-05-18,18.0,64.0,10.0,6.0,,,3393,8.0,POINT (37.8999999999999986 40.2000000000000028),,37.0,,5.0,TURKEY:  SUSEHRI,18.0,,,,,,1929
,1929-05-21,21.0,,30.0,16.0,,,6082,,POINT (132.1999999999999886 31.6999999999999993),,35.0,,5.0,JAPAN:  HIUGANADA,21.0,,,,,,1929
,1929-05-26,26.0,,33.0,22.0,,,6083,,POINT (-131.0000000000000000 51.0000000000000000),7.0,39.0,,5.0,CANADA: QUEEN CHARLOTTE ISLANDS,26.0,,,,,,1929
,1929-06-04,4.0,,,,,,3394,,POINT (97.2000000000000028 25.1999999999999993),,,,6.0,MYANMAR (BURMA):  MYITKYINA,4.0,,,,,,1929
,1929-06-13,13.0,,,9.0,,,3395,10.0,POINT (127.0000000000000000 8.5000000000000000),,24.0,,6.0,"PHILIPPINES:  MINDANAO:  HINATUAN,EBRO",13.0,,,,,,1929
,1929-06-16,16.0,17.0,,22.0,,,3396,,POINT (172.2500000000000000 -41.7500000000000000),,47.0,,6.0,NEW ZEALAND:  SOUTH ISLAND,16.0,,17.0,,,,1929
,1929-06-27,27.0,,10.0,12.0,,,3398,,POINT (-29.5000000000000000 -54.0000000000000000),,47.0,,6.0,SOUTH SANDWICH ISLANDS,27.0,,,,,,1929
,1929-07-13,13.0,5.0,57.0,7.0,,,3399,,POINT (58.0000000000000000 37.5000000000000000),,36.0,,7.0,IRAN:  FARUJ,13.0,,,,,,1929
,1929-07-15,15.0,6.0,65.0,7.0,,,3400,,POINT (49.7000000000000028 32.2000000000000028),,44.0,,7.0,"IRAN:  MASJED SOLEYMAN,ANDARKAH",15.0,,,,,,1929
,1929-07-23,23.0,,33.0,18.0,,,3401,10.0,POINT (-21.6999999999999993 63.8999999999999986),,42.0,,7.0,ICELAND,23.0,,,,,,1929
,1929-08-12,12.0,,,11.0,,,6518,,POINT (-78.2999999999999972 42.8999999999999986),,24.0,,8.0,NEW YORK:  ATTICA,12.0,,,,,,1929
,1929-10-19,19.0,,100.0,10.0,,,3402,,POINT (-69.0000000000000000 -23.0000000000000000),,12.0,,10.0,CHILE,19.0,,,,,,1929
,1929-11-18,18.0,,18.0,20.0,,,3403,6.0,POINT (-56.0000000000000000 44.6899999999999977),7.3,32.0,,11.0,CANADA:  GRAND BANKS,18.0,1.0,28.0,,,,1929
,1929-12-17,17.0,,25.0,10.0,,,3404,,POINT (171.5000000000000000 52.5000000000000000),,58.0,,12.0,ALASKA:  ALEUTIAN ISLANDS:  NEAR ISLANDS,17.0,,,,,,1929
,1930-01-03,3.0,,,,,,8000,7.0,POINT (119.4000000000000057 32.2000000000000028),,,,1.0,CHINA:  JIANGSU PROVINCE,3.0,,,,,,1930
